#INFO	-ref=VIZ5b6c970a1bd80	
#Name: J/A+A/468/1115/table1
#Title: Thorium and argon line list
#Column	Lambda	(F11.6)	Vacuum wavelength	[ucd=em.wl]
#Column	e_Lambda	(F9.6)	Uncertainty on wavelength	[ucd=stat.error]
#Column	Intensity	(I7)	Line peak intensity (in e^-^)	[ucd=phot.flux.density]
#Column	preLambda	(F11.6)	Unkwn Previously-known wavelength	[ucd=em.wl]
#Column	ID	(a6)	Line identification (1)	[ucd=phys.atmol.ionStage]
Name,Obs_Wave,Obs_Unc,Rel_Intensity,Matched_Wave
Unkwn,6284.950911,0.003571,556,
Unkwn,6286.000263,0.000207,2562,
Unkwn,6286.884927,0.000257,1424,
ThII,6287.016407,0.000192,65238,6287.016302
Unkwn,6287.158861,0.000437,2079,
Unkwn,6287.709898,0.002312,2231,
ThI,6287.781944,0.000318,26757,6287.783804
Unkwn,6288.361532,0.000830,2158,
Unkwn,6288.452521,0.001026,1595,
ThI,6288.994286,0.000191,130106,6288.994241
ThI,6289.308968,0.000194,5670,6289.309363
Unkwn,6290.588544,0.000240,3762,
Unkwn,6290.712425,0.000450,2209,
Unkwn,6290.860590,0.000227,3906,
Unkwn,6291.010764,0.000198,5104,
ThII,6291.226829,0.000190,30245,6291.227673
Unkwn,6291.325041,0.000920,1922,
Unkwn,6291.430892,0.001081,2777,
Unkwn,6291.504895,0.001016,2503,
Unkwn,6292.143338,0.000203,6653,
ThI,6292.931315,0.000188,286582,6292.931401
ThI,6293.369074,0.000188,20256,6293.368626
Unkwn,6294.528386,0.000428,4103,
ThI,6294.631570,0.000186,178189,6294.631296
Unkwn,6294.757892,0.000328,4054,
Unkwn,6294.881231,0.000347,7437,
ThI,6294.982925,0.000186,305281,6294.982885
Unkwn,6295.433990,0.000193,4718,
Unkwn,6295.579474,0.000190,4962,
Unkwn,6295.741149,0.000198,4110,
Unkwn,6295.896389,0.000193,3730,
Unkwn,6296.069561,0.000196,4296,
Unkwn,6296.242432,0.000192,4663,
Unkwn,6296.432493,0.000484,3454,
Unkwn,6296.605382,0.000191,3559,
Unkwn,6296.801985,0.000410,4493,
Unkwn,6296.906917,0.000706,2833,
Unkwn,6296.995497,0.000575,3780,
Unkwn,6297.178181,0.000186,19552,
ArI,6298.614878,0.000183,680979,6298.613209
Unkwn,6299.520542,0.000186,7234,
Unkwn,6299.789860,0.000204,1624,
Unkwn,6299.958099,0.000198,2581,
Unkwn,6300.065033,0.000204,1466,
ThI,6300.644094,0.000182,36122,6300.644661
Unkwn,6300.816446,0.000973,2086,
Unkwn,6300.915745,0.001000,1142,
Unkwn,6301.188353,0.000593,3756,
Unkwn,6301.269115,0.000839,2152,
ThI,6302.658975,0.000180,228212,6302.658992
ThI,6303.155165,0.000180,48597,6303.155455
Unkwn,6303.425245,0.000193,1765,
Unkwn,6303.649432,0.000219,2024,
Unkwn,6303.761613,0.001355,478,
Unkwn,6304.141129,0.001652,2364,
ThI,6304.214198,0.000491,7425,6304.213677
Unkwn,6304.657958,0.000239,1809,
Unkwn,6304.819661,0.000836,1310,
ThI,6304.994062,0.000179,206766,6304.993891
Unkwn,6305.171326,0.000319,2324,
ThII,6305.985906,0.000178,33261,6305.985724
Unkwn,6306.235188,0.000213,1450,
Unkwn,6306.783171,0.000200,1632,
ThI,6307.020161,0.000239,22184,6307.020431
Unkwn,6307.103993,0.000478,6417,
Unkwn,6308.469878,0.000199,1386,
Unkwn,6309.177054,0.000368,4785,
ArI,6309.401766,0.000175,710448,6309.400880
Unkwn,6309.608365,0.000315,7896,
Unkwn,6310.455955,0.000176,7040,
ArI,6310.904794,0.000174,123091,6310.904289
Unkwn,6311.758498,0.000198,1269,
ThI,6312.555304,0.000173,265678,6312.555332
Unkwn,6312.689280,0.000845,3114,
Unkwn,6312.785394,0.001287,2513,
Unkwn,6312.864324,0.001067,3965,
Unkwn,6313.004508,0.000265,3247,
Unkwn,6313.109862,0.000642,2126,
Unkwn,6313.210807,0.000463,4643,
Unkwn,6313.380578,0.000181,2785,
Unkwn,6313.560465,0.000335,3795,
Unkwn,6313.690435,0.000173,8778,
Unkwn,6313.851773,0.000187,1652,
Unkwn,6314.022525,0.000175,5256,
Unkwn,6314.213872,0.000207,1517,
ThI,6314.370351,0.000171,40945,6314.367877
ThI,6317.521303,0.000169,340316,6317.521512
ThI,6318.930297,0.000167,91476,6318.929330
Unkwn,6319.358187,0.000175,3081,
Unkwn,6319.560386,0.000180,2422,
Unkwn,6319.969523,0.000741,1693,
Unkwn,6320.048870,0.000462,4393,
Unkwn,6320.185357,0.000239,1692,
Unkwn,6320.440892,0.000168,9581,
Unkwn,6320.639176,0.000187,1536,
ThI,6320.907755,0.000166,24686,6320.910942
Unkwn,6321.011352,0.000168,11194,
Unkwn,6321.116517,0.000205,1390,
Unkwn,6321.259634,0.000263,896,
Unkwn,6321.356148,0.000185,1686,
Unkwn,6321.871497,0.000188,1411,
Unkwn,6322.916652,0.000169,6734,
ThI,6323.048306,0.000164,100387,6323.048360
Unkwn,6323.241910,0.000371,766,
Unkwn,6323.379388,0.002037,1347,
Unkwn,6323.455430,0.000706,3351,
ThI,6323.568153,0.000164,75000,6323.568075
Unkwn,6323.830847,0.000178,2222,
Unkwn,6323.955380,0.000172,2535,
Unkwn,6324.125231,0.000489,804,
Unkwn,6324.286839,0.000205,1051,
Unkwn,6324.473518,0.000892,1648,
Unkwn,6324.614768,0.000172,6183,
Unkwn,6324.774341,0.000684,2464,
Unkwn,6325.464765,0.000164,15212,
ThII,6325.590094,0.000163,16908,6325.590810
Unkwn,6325.726543,0.001271,1078,
Unkwn,6325.827795,0.003467,781,
Unkwn,6325.914270,0.000486,7634,
Unkwn,6326.705778,0.018113,973,
Unkwn,6326.753860,0.000585,12217,
Unkwn,6327.595110,0.000170,3170,
ThI,6328.115967,0.000160,588771,6328.116285
Unkwn,6331.656338,0.000188,1640,
Unkwn,6332.037504,0.000438,748,
Unkwn,6332.125952,0.000160,6882,
Unkwn,6332.246948,0.000389,873,
ThI,6333.164950,0.000155,110200,6333.164384
Unkwn,6333.938115,0.000189,1544,
ArII,6334.899054,0.000254,51644,6334.898408
Unkwn,6334.965643,0.006034,3291,
Unkwn,6336.674915,0.001014,1457,
Unkwn,6336.763199,0.000162,10937,
ThIII,6337.156901,0.000158,5546,6337.157823
ThI,6337.453938,0.000152,28173,6337.453371
Unkwn,6337.831868,0.000197,11559,
Unkwn,6337.915607,0.000967,1864,
Unkwn,6337.994357,0.001514,1108,
NoID,6338.167871,0.000154,7524,6338.167877
ThI,6339.372764,0.000149,339854,6339.372473
Unkwn,6339.497075,0.000301,7216,
Unkwn,6340.659096,0.000354,2490,
Unkwn,6340.806516,0.000367,1549,
ThI,6341.058468,0.000348,39720,6341.058914
Unkwn,6341.321984,0.000391,6845,
ThI,6341.421530,0.000343,269411,6341.421298
Unkwn,6341.652145,0.000359,13734,
Unkwn,6342.052518,0.000998,1507,
Unkwn,6342.141908,0.000524,4666,
Unkwn,6342.253105,0.000673,1574,
Unkwn,6343.137426,0.000390,1313,
Unkwn,6343.546884,0.011864,687,
Unkwn,6343.625763,0.001219,2310,
Unkwn,6347.004692,0.001588,935,
Unkwn,6347.138582,0.000242,1393,
Unkwn,6347.561538,0.000314,1291,
ThI,6347.875472,0.000197,115957,6347.875552
Unkwn,6348.426110,0.000251,1620,
Unkwn,6348.860927,0.000200,7730,
Unkwn,6349.884503,0.000391,9202,
Unkwn,6349.987960,0.000197,51938,
Unkwn,6350.316774,0.001102,6447,
Unkwn,6350.383319,0.000598,9814,
ThI,6350.492746,0.000195,735084,6350.492818
Unkwn,6350.954253,0.000196,23030,
Unkwn,6352.100261,0.001639,793,
Unkwn,6352.210898,0.001085,1513,
Unkwn,6352.651886,0.000202,3465,
Unkwn,6354.279265,0.000236,1171,
Unkwn,6354.463190,0.000195,7838,
Unkwn,6356.014661,0.000301,701,
Unkwn,6357.030920,0.000197,3514,
ThI,6357.387186,0.000190,178363,6357.387197
ThI,6357.668028,0.000190,484958,6357.668103
Unkwn,6357.977037,0.000194,8345,
ArII,6358.780488,0.000190,47041,6358.780614
ArII,6359.436956,0.000189,32476,6359.435107
ThII,6360.378790,0.000270,30829,6360.379133
Unkwn,6360.452155,0.001142,4429,
ThII,6360.889365,0.000189,19305,6360.892662
Unkwn,6361.126627,0.000309,1100,
Unkwn,6361.241200,0.000194,4110,
NoID,6361.432649,0.000188,68608,6361.432659
Unkwn,6363.052213,0.000270,550,
Unkwn,6363.173538,0.000196,2661,
Unkwn,6363.332753,0.000231,994,
Unkwn,6363.795535,0.000203,1562,
ThI,6364.010097,0.000186,39032,6364.010816
Unkwn,6365.030996,0.000185,24123,
Unkwn,6366.013576,0.000197,2320,
ThI,6366.187168,0.000185,9863,6366.187538
ThI,6366.408437,0.000186,9178,6366.406561
Unkwn,6366.561611,0.000587,5925,
ArI,6366.653609,0.000183,234492,6366.653000
Unkwn,6367.940119,0.000476,738,
Unkwn,6368.052847,0.000335,1549,
Unkwn,6368.166261,0.000856,348,
Unkwn,6368.447986,0.000382,623,
Unkwn,6369.000142,0.000184,6088,
Unkwn,6369.345038,0.001880,954,
Unkwn,6369.423195,0.001501,1185,
ArI,6371.336478,0.000180,619407,6371.335311
ThI,6372.557299,0.000180,12640,6372.557098
ThI,6373.705539,0.000178,730773,6373.705172
ThI,6373.886198,0.000178,68640,6373.886483
ThI,6374.222359,0.000178,16606,6374.221912
Unkwn,6375.902016,0.000851,873,
Unkwn,6376.031778,0.000186,2375,
ThIII,6376.587303,0.000198,1443,6376.587903
Unkwn,6376.690742,0.000853,470,
Unkwn,6377.709746,0.000840,4190,
Unkwn,6377.784936,0.002926,895,
Unkwn,6378.035147,0.000390,1104,
ThI,6378.473774,0.000175,25717,6378.470326
ThI,6378.693591,0.000174,782052,6378.693449
Unkwn,6379.258072,0.000179,3517,
Unkwn,6379.729728,0.000181,4506,
Unkwn,6380.120244,0.000606,2207,
Unkwn,6380.235256,0.000923,1522,
Unkwn,6380.397396,0.001188,969,
ThII,6380.523515,0.000174,11550,6380.523864
Unkwn,6380.707996,0.007499,1089,
Unkwn,6380.766597,0.002432,2247,
Unkwn,6380.860497,0.000920,2657,
ThII,6380.935480,0.000334,11854,6380.936946
Unkwn,6381.330668,0.001099,1027,
ThI,6381.436785,0.000172,85885,6381.436941
Unkwn,6381.556480,0.000189,2807,
Unkwn,6382.237552,0.000177,4598,
Unkwn,6383.028202,0.002336,659,
ThI,6383.124531,0.000171,42010,6383.123878
Unkwn,6383.246891,0.001008,495,
Unkwn,6383.384465,0.000985,983,
ThI,6383.523657,0.000171,18420,6383.522993
Unkwn,6383.737766,0.000208,2588,
Unkwn,6384.457449,0.000249,11560,
Unkwn,6384.562233,0.000629,2607,
ArII,6384.862529,0.000268,6375,6384.861035
Unkwn,6384.989099,0.000173,7082,
ThII,6385.108582,0.000170,10806,6385.106825
Unkwn,6387.227721,0.000508,2877,
Unkwn,6387.347653,0.001001,1187,
Unkwn,6387.522377,0.002894,449,
Unkwn,6387.606048,0.001781,804,
Unkwn,6388.545244,0.000214,1665,
Unkwn,6388.851719,0.000169,6161,
ThI,6389.161176,0.000165,770748,6389.161488
Unkwn,6389.630727,0.000175,3732,
ArII,6390.106177,0.000226,47215,6390.106479
ThI,6390.184582,0.000219,46710,6390.183941
ThI,6390.579259,0.000164,148635,6390.579529
ThI,6391.154591,0.000164,84831,6391.156317
Unkwn,6391.250425,0.000430,5300,
ThI,6391.894825,0.000164,29562,6391.895404
Unkwn,6392.155561,0.000429,1161,
Unkwn,6392.900429,0.004324,6976,
ThI,6392.945051,0.000599,23160,6392.944194
Unkwn,6393.285603,0.000904,673,
ThI,6394.135455,0.000162,26347,6394.135565
Unkwn,6394.966107,0.000268,1893,
ArII,6395.568758,0.000160,73558,6395.569722
ThI,6395.816209,0.000160,96135,6395.817361
ArII,6396.497571,0.000160,36656,6396.498158
Unkwn,6396.815884,0.000161,13977,
Unkwn,6397.309198,0.001762,1045,
Unkwn,6397.388494,0.001111,2294,
ArII,6398.378424,0.000175,108581,6398.379459
Unkwn,6398.483849,0.000662,8593,
ThI,6398.718570,0.000157,70118,6398.718250
Unkwn,6398.962195,0.000258,12801,
Unkwn,6399.157552,0.007383,1952,
ThI,6399.220736,0.000282,22642,6399.222100
Unkwn,6399.378759,0.001080,1740,
ArII,6400.976460,0.000155,98290,6400.975242
ThI,6401.718386,0.000353,27262,6401.718897
Unkwn,6401.782168,0.001604,5062,
ThI,6402.466921,0.000154,250061,6402.465431
Unkwn,6404.705327,0.000578,8348,
ArII,6404.783012,0.000175,102338,6404.783523
Unkwn,6405.554719,0.001670,1261,
Unkwn,6405.632494,0.000335,10782,
Unkwn,6406.397737,0.000246,3260,
ThI,6406.861001,0.000221,4654,6406.855848
ThI,6408.216760,0.000342,1057878,6408.217036
ArII,6410.675285,0.000203,53876,6410.677830
ThI,6415.387040,0.000199,502714,6415.387281
Unkwn,6415.815535,0.001417,1843,
ThI,6415.913965,0.000357,13751,6415.912448
Unkwn,6416.100198,0.001626,1379,
Unkwn,6416.267552,0.001105,1693,
ThI,6416.474876,0.000459,9707,6416.477061
Unkwn,6416.585538,0.001869,2190,
Unkwn,6416.725771,0.001274,2315,
Unkwn,6416.890493,0.001341,1970,
Unkwn,6417.036209,0.001609,1430,
Unkwn,6417.177792,0.001283,2134,
ThI,6417.311262,0.000198,42263,6417.310680
Unkwn,6419.605359,0.002861,1075,
Unkwn,6419.680525,0.000684,6182,
ArII,6420.144491,0.000196,90809,6420.146646
ThI,6423.882259,0.000193,49470,6423.882577
ArII,6424.672995,0.000192,76034,6424.669332
Unkwn,6425.941101,0.000283,3286,
ThII,6426.589240,0.000191,30731,6426.588473
Unkwn,6427.412364,0.000628,1977,
Unkwn,6429.181018,0.000712,2905,
ThI,6429.280380,0.000234,11723,6429.280941
ThI,6430.550616,0.000188,47999,6430.550155
Unkwn,6431.097360,0.002320,557,
Unkwn,6434.735680,0.000193,3970,
Unkwn,6436.427085,0.000328,1688,
Unkwn,6436.571985,0.000644,1845,
Unkwn,6436.671007,0.001363,973,
Unkwn,6436.771237,0.002022,790,
Unkwn,6436.905218,0.000185,14193,
Unkwn,6437.681700,0.001022,801,
Unkwn,6438.240876,0.000784,1481,
ThI,6438.449207,0.000182,31070,6438.448934
Unkwn,6438.885361,0.001033,1128,
Unkwn,6439.019872,0.000556,967,
ArII,6439.380498,0.000181,87821,6439.379495
ThI,6439.540941,0.000181,298576,6439.540551
ThI,6440.087868,0.000231,31196,6440.088966
ThII,6440.165585,0.000470,6880,6440.162461
Unkwn,6440.380523,0.002526,1784,
Unkwn,6440.456466,0.000897,3338,
Unkwn,6442.018325,0.001867,982,
Unkwn,6442.134969,0.000383,5231,
Unkwn,6443.061464,0.000179,12548,
ArII,6443.680982,0.000178,108324,6443.680109
Unkwn,6447.344638,0.001662,1534,
ThI,6447.420473,0.000248,21241,6447.422120
ThI,6447.917464,0.000175,19807,6447.915710
ThI,6448.552656,0.000174,198540,6448.552919
Unkwn,6448.972427,0.000208,1835,
Unkwn,6449.239146,0.001541,924,
Unkwn,6449.331313,0.002837,824,
Unkwn,6449.406223,0.004825,397,
Unkwn,6449.775755,0.000506,3401,
Unkwn,6449.865330,0.002774,462,
Unkwn,6450.101542,0.000289,894,
Unkwn,6450.508083,0.000174,9526,
Unkwn,6450.618356,0.000204,1374,
Unkwn,6451.301788,0.000176,4311,
NoID,6451.591227,0.000172,30972,6451.590635
ThI,6451.788336,0.000171,238785,6451.788600
Unkwn,6452.065067,0.000327,6048,
NoID,6452.153884,0.000198,13705,6452.152262
Unkwn,6452.379307,0.000174,9096,
Unkwn,6452.480434,0.000189,5229,
ThI,6452.737133,0.000170,70267,6452.738511
Unkwn,6453.042755,0.000178,3810,
ThI,6453.841801,0.000170,28609,6453.842185
Unkwn,6454.628384,0.001248,810,
ThI,6454.734208,0.000172,11943,6454.735454
Unkwn,6454.825116,0.001279,1026,
Unkwn,6455.129947,0.000175,3475,
Unkwn,6455.334944,0.000207,1758,
Unkwn,6456.411875,0.000188,1846,
ThI,6457.048678,0.000167,34007,6457.048655
Unkwn,6457.174698,0.001360,632,
Unkwn,6457.273738,0.000319,1501,
NoID,6457.380943,0.000172,4747,6457.380427
Unkwn,6457.846339,0.000738,2003,
Unkwn,6457.950023,0.001001,1293,
Unkwn,6458.174719,0.000616,2731,
Unkwn,6458.284421,0.000268,9998,
Unkwn,6460.202490,0.002989,8578,
Unkwn,6460.244129,0.012556,3968,
Unkwn,6460.663424,0.000306,1713,
Unkwn,6460.901845,0.000198,2683,
Unkwn,6461.082920,0.000166,8707,
Unkwn,6461.815236,0.000175,2790,
ThI,6462.259992,0.000162,69450,6462.260332
Unkwn,6462.479968,0.000192,1973,
Unkwn,6462.723049,0.000170,3847,
Unkwn,6462.852835,0.000163,14414,
Unkwn,6465.175386,0.000240,1272,
Unkwn,6466.186725,0.000180,2925,
NoID,6467.373294,0.000160,11796,6467.368581
Unkwn,6467.483622,0.000192,2896,
ThI,6468.145306,0.000157,42882,6468.144186
ArI,6468.338856,0.000157,642814,6468.339236
ThI,6468.503184,0.000157,103291,6468.504171
Unkwn,6468.935260,0.000324,10005,
Unkwn,6469.011534,0.001487,1064,
Unkwn,6469.343765,0.000206,1759,
ThI,6469.462381,0.000156,64996,6469.462735
Unkwn,6469.592723,0.000268,2218,
NoID,6469.709900,0.000158,20962,6469.708176
ArII,6469.836981,0.000156,91874,6469.836178
Unkwn,6472.881149,0.000605,1581,
ThII,6473.001892,0.000153,52369,6473.001412
Unkwn,6473.331877,0.000400,806,
NoID,6473.446023,0.000153,22970,6473.446083
Unkwn,6473.727641,0.000157,6275,
ArII,6474.218516,0.000152,74790,6474.218410
Unkwn,6474.753153,0.000469,3475,
ThI,6476.532167,0.000658,31750,6476.531840
ThI,6476.585559,0.000608,40810,6476.586244
ArII,6477.112721,0.000506,11739,6477.111872
Unkwn,6480.406795,0.000225,2197,
Unkwn,6480.529156,0.000274,1311,
Unkwn,6480.732296,0.000228,1826,
Unkwn,6481.747022,0.000420,2558,
ArII,6481.876352,0.000272,5041,6481.879391
Unkwn,6482.234611,0.000213,3384,
Unkwn,6482.401462,0.000208,4760,
ArI,6482.936082,0.000202,105671,6482.935814
ThI,6483.091675,0.000202,50525,6483.092668
ArII,6484.874765,0.000200,802518,6484.874031
ThI,6485.862046,0.000202,12843,6485.861137
Unkwn,6485.964318,0.001877,975,
Unkwn,6486.410246,0.000689,613,
Unkwn,6486.805878,0.000290,749,
Unkwn,6486.943132,0.000235,1488,
Unkwn,6487.050608,0.000255,1296,
ThII,6487.170138,0.000200,13736,6487.167941
Unkwn,6488.017555,0.000270,779,
Unkwn,6488.435293,0.000303,799,
Unkwn,6488.624577,0.000207,4763,
Unkwn,6488.765237,0.001277,1332,
Unkwn,6488.868422,0.001423,1182,
ThI,6489.273405,0.000197,84031,6489.273759
ThI,6490.676028,0.000196,103004,6490.676264
Unkwn,6492.377351,0.000205,10040,
ThI,6492.530900,0.000194,928777,6492.530717
Unkwn,6493.204398,0.000198,5248,
ThI,6494.991671,0.000193,390932,6494.991653
NoID,6495.571734,0.000192,76203,6495.572043
ArI,6495.763368,0.000192,155444,6495.763349
Unkwn,6496.422581,0.000323,690,
Unkwn,6496.775503,0.000227,1578,
ThI,6497.050305,0.000214,33436,6497.051985
Unkwn,6497.132646,0.005291,1075,
Unkwn,6497.717274,0.000435,6651,
ThI,6497.824819,0.000191,44381,6497.824087
Unkwn,6498.759609,0.000336,9019,
Unkwn,6498.851004,0.001894,979,
ThI,6499.285766,0.000190,45283,6499.287187
Unkwn,6500.564019,0.000222,4546,
ArI,6500.900674,0.000188,107146,6500.901438
NoID,6501.440971,0.000189,17517,6501.441461
ThI,6502.453601,0.000188,28850,6502.453701
ArII,6503.158278,0.000188,22330,6503.156925
ThI,6503.787891,0.000186,255502,6503.788476
ArII,6503.979045,0.000215,18229,6503.980648
ThII,6505.308871,0.000185,48084,6505.308094
Unkwn,6505.696082,0.000205,2937,
Unkwn,6505.788613,0.000368,2214,
Unkwn,6506.023587,0.000186,8944,
Unkwn,6507.934905,0.000479,6370,
Unkwn,6508.029764,0.000853,2499,
Unkwn,6508.175898,0.000328,2252,
Unkwn,6508.310608,0.000573,2828,
Unkwn,6508.462113,0.000734,1730,
Unkwn,6508.633956,0.000627,2446,
ThI,6508.784591,0.000182,288140,6508.784682
Unkwn,6508.946812,0.000651,2540,
Unkwn,6509.114690,0.000321,1579,
Unkwn,6509.308496,0.003388,3183,
NoID,6509.358764,0.000974,8044,6509.356777
Unkwn,6509.487474,0.000947,1309,
Unkwn,6509.653589,0.000725,1976,
Unkwn,6509.742152,0.000298,3778,
Unkwn,6509.857214,0.000453,2663,
Unkwn,6509.974994,0.000182,44755,
ThI,6510.159179,0.000181,161204,6510.158719
Unkwn,6511.286975,0.000740,2042,
Unkwn,6511.404716,0.001172,1397,
Unkwn,6511.509041,0.001499,1121,
Unkwn,6511.650207,0.000289,1944,
Unkwn,6511.756737,0.000448,2250,
Unkwn,6511.960906,0.001757,874,
Unkwn,6512.061455,0.000400,5951,
Unkwn,6512.164705,0.000903,1861,
Unkwn,6512.510657,0.000560,2802,
ThII,6512.797500,0.000181,18461,6512.795830
ThII,6513.051131,0.000181,18287,6513.050806
ThII,6513.157097,0.000180,26844,6513.153972
Unkwn,6513.305456,0.003131,1229,
Unkwn,6513.379258,0.000472,7983,
Unkwn,6514.850952,0.000180,9370,
ArI,6515.645119,0.000177,94558,6515.645515
Unkwn,6516.092624,0.001170,1412,
Unkwn,6516.177204,0.000749,2359,
Unkwn,6516.273786,0.000636,2647,
Unkwn,6516.493742,0.000180,6496,
Unkwn,6517.947547,0.000237,2997,
Unkwn,6518.522634,0.000231,1932,
ThII,6520.244892,0.000242,4424,6520.245257
ThI,6523.844355,0.000170,329058,6523.845169
ThI,6524.301421,0.000195,34598,6524.301408
Unkwn,6524.381301,0.000809,2922,
Unkwn,6526.209859,0.001435,2045,
Unkwn,6526.302302,0.000334,11111,
Unkwn,6526.478037,0.001716,679,
Unkwn,6526.598549,0.000883,1320,
Unkwn,6526.746067,0.000200,1256,
Unkwn,6526.870793,0.000363,1192,
Unkwn,6528.384364,0.000192,7672,
NoID,6528.709298,0.000167,14569,6528.707717
Unkwn,6529.075178,0.000283,2887,
Unkwn,6529.699093,0.000602,2793,
Unkwn,6529.825087,0.000939,1826,
Unkwn,6529.939963,0.000971,1742,
Unkwn,6530.027958,0.001476,1292,
Unkwn,6530.189866,0.000292,2883,
Unkwn,6530.311891,0.001941,1079,
Unkwn,6530.410137,0.001059,2329,
Unkwn,6530.575846,0.000578,1414,
Unkwn,6530.700930,0.000682,2150,
Unkwn,6530.810019,0.001791,1004,
Unkwn,6530.908390,0.003526,1172,
Unkwn,6530.978636,0.001978,2636,
Unkwn,6532.297601,0.001135,1821,
Unkwn,6532.379444,0.000369,9323,
Unkwn,6532.507232,0.001263,1828,
ThII,6534.027720,0.000166,6665,6534.025940
Unkwn,6534.681176,0.002477,1661,
Unkwn,6534.750990,0.001258,4968,
NoID,6537.950266,0.000158,34814,6537.949821
Unkwn,6538.524261,0.000204,1372,
ThI,6538.981437,0.000158,25052,6538.983510
Unkwn,6539.312961,0.000191,4118,
ThI,6539.420700,0.000157,67841,6539.420016
Unkwn,6540.998138,0.000212,1352,
Unkwn,6541.191009,0.000188,1788,
Unkwn,6541.286785,0.000463,965,
Unkwn,6542.231950,0.000430,7646,
Unkwn,6542.345241,0.000455,7279,
Unkwn,6543.252631,0.000257,1372,
Unkwn,6543.582004,0.000172,4051,
ThI,6543.857136,0.000153,45945,6543.857097
Unkwn,6544.182569,0.000531,2119,
ThI,6544.319473,0.000498,15091,6544.320550
Unkwn,6545.172460,0.000520,1562,
Unkwn,6546.404732,0.000536,2327,
ThI,6547.527167,0.000207,76343,6547.526864
Unkwn,6548.584867,0.000243,1941,
Unkwn,6548.833561,0.000267,1432,
ArII,6549.161090,0.000218,5049,6549.162939
Unkwn,6549.345905,0.001174,1894,
Unkwn,6550.341372,0.000217,4650,
Unkwn,6550.470652,0.000238,2711,
Unkwn,6550.601301,0.000306,1404,
Unkwn,6550.741222,0.000293,1995,
Unkwn,6550.872077,0.000260,1397,
NoID,6551.994783,0.000204,49817,6551.997194
ThII,6552.358358,0.000206,12930,6552.357084
Unkwn,6553.309849,0.000210,14602,
ThI,6553.515529,0.000203,167584,6553.515417
Unkwn,6557.283624,0.000723,2931,
Unkwn,6557.776771,0.000674,3678,
Unkwn,6557.868340,0.002529,789,
Unkwn,6558.028171,0.000369,3737,
Unkwn,6558.535932,0.001313,2144,
Unkwn,6558.615507,0.001078,2551,
Unkwn,6560.541269,0.000661,3501,
ThI,6560.687619,0.000198,409820,6560.687378
ThII,6560.899906,0.000199,18922,6560.899241
ThI,6561.023329,0.000198,29243,6561.022224
Unkwn,6561.244726,0.000821,2327,
Unkwn,6561.416625,0.000229,1417,
Unkwn,6561.564506,0.000274,6753,
Unkwn,6561.684238,0.000582,5137,
ThII,6561.869019,0.000198,27516,6561.869585
Unkwn,6562.023595,0.000211,4608,
Unkwn,6562.165493,0.000836,2508,
Unkwn,6562.574486,0.000924,3055,
Unkwn,6562.663509,0.000259,20465,
Unkwn,6562.787995,0.000285,1427,
Unkwn,6563.824426,0.000984,1274,
Unkwn,6563.918322,0.000197,20012,
Unkwn,6565.155366,0.000223,3092,
Unkwn,6566.001925,0.000229,4402,
ThI,6566.258326,0.000194,142785,6566.257773
Unkwn,6566.773992,0.000729,2843,
ThI,6566.882271,0.000193,74047,6566.883442
Unkwn,6567.708546,0.000688,3930,
Unkwn,6567.792413,0.001770,1253,
Unkwn,6567.902021,0.001235,1224,
Unkwn,6568.012744,0.000932,1797,
Unkwn,6568.143970,0.000800,1559,
Unkwn,6568.363708,0.000194,14184,
Unkwn,6568.488791,0.001245,1399,
Unkwn,6570.876414,0.001219,4837,
Unkwn,6570.939656,0.004274,1939,
ThII,6571.446941,0.000259,54904,6571.446926
Unkwn,6571.515445,0.004802,2065,
Unkwn,6573.214223,0.000189,46789,
Unkwn,6573.495765,0.000871,1842,
Unkwn,6573.742634,0.000535,4267,
Unkwn,6573.843016,0.000213,10803,
Unkwn,6574.595158,0.000189,28009,
ThII,6574.696504,0.000298,11005,6574.697735
Unkwn,6575.149299,0.000270,1775,
Unkwn,6575.292380,0.000192,4930,
Unkwn,6575.445594,0.001831,1352,
Unkwn,6575.530347,0.001654,1151,
Unkwn,6576.632910,0.000215,1238,
Unkwn,6576.799309,0.001093,1140,
Unkwn,6576.955530,0.000201,2659,
ThI,6577.939744,0.000185,102748,6577.938564
Unkwn,6579.378054,0.000508,6583,
ThII,6579.473166,0.000184,112752,6579.473077
ThI,6581.297291,0.000183,17764,6581.298754
Unkwn,6581.936868,0.000643,2715,
ThI,6582.047437,0.000182,76446,6582.047469
ThI,6586.431678,0.000178,194921,6586.431765
Unkwn,6586.728165,0.000674,2153,
Unkwn,6587.012316,0.002317,2100,
Unkwn,6587.091409,0.002732,3994,
ThI,6587.158294,0.000824,11497,6587.157524
Unkwn,6587.314924,0.000819,1458,
ThI,6587.513103,0.000177,50759,6587.513563
Unkwn,6587.624607,0.000631,2046,
ThII,6587.820184,0.000179,14045,6587.817995
